priority,reason,vqa_id,image_id,split,qtype,llm_decision,human_decision,confidence,failure_flags,rationale_short
P1,llm_review,10023,image001251,test,food_pairings,REVIEW,KEEP,low,non_unique_food_pairing;visual_clue_gives_answer;weak_triple_discrimination,"P1: Question matches the visible top-left stir-fried su hào cà rốt dish; gold answer D is correct and choices are distinct single food items. | P2: Triple đúng và hữu ích: su hào xào cà rốt là món xào thường ăn với cơm trắng, khớp với món ở góc trên bên trái trong ảnh và đáp án D. | P3: Nên REVIEW vì đáp án D đúng theo vị trí hình ảnh, nhưng quan hệ ăn với cơm trắng không phân biệt rõ do nhiều món khác cũng thường ăn với cơm."
P1,llm_review,10051,image001255,test,food_pairings,REVIEW,KEEP,low,misaligned_triples_used;pass_disagreement;wrong_subject,"P1: Question matches the soup at top-left and Vietnamese meal pairing context; cơm trắng is the only clearly correct traditional staple among the choices. | P2: Triple supports the correct rice pairing but refers to the wrong dish for the question. | P3: Answer D is plausible, but the supporting triple refers to the wrong dish and Pass 1/Pass 2 disagree, so this should be reviewed rather than silently accepted."
P1,llm_review,10188,image001893,test,food_pairings,REVIEW,KEEP,low,multiple_plausible_answers;not_visually_grounded;pass_disagreement;subjective_pairing;triple_insufficient_for_unique_answer,"P1: Question matches the central grilled chicken and food_pairings type; muối ớt xanh is a plausible Vietnamese pairing, but 'truyền thống chuẩn mực' is somewhat subjective and not directly grounded in the image. | P2: Triple đúng và hữu ích: gà nướng thường được kết hợp với muối ớt xanh trong ngữ cảnh ẩm thực Việt, khớp đáp án B. | P3: Nên REVIEW vì ảnh không cho thấy gia vị chấm, nhiều đáp án Việt Nam đều hợp lý, và hai pass trước không thống nhất."
P1,llm_review,10483,image002036,test,food_pairings,REVIEW,KEEP,low,multiple_plausible_pairings;triple_not_necessary,"P1: Question matches the image and description; the lower-left dish is lòng gà xào, so answer C is correct and the choices are clear single food items. | P2: Triple is factually plausible and directly supports the VQA: the bottom-left lòng gà xào is commonly served with the white rice shown at upper right. | P3: Vị trí món dưới bên trái rõ là lòng gà xào, nhưng lý do “dùng kèm cơm trắng” không phân biệt tốt vì nhiều món khác cũng ăn với cơm trắng."
P1,llm_review,10568,image002084,test,food_pairings,REVIEW,KEEP,low,ambiguous_choice;answerable_despite_bad_triple;generic_answer;generic_choice;multiple_plausible_choices;not_directly_visible;not_same_type_choices;pass_agreement_review;target_mismatch;unsupported_triple_target,"P1: Question fits the image and boiled pork pairing, but choice B is generic and ambiguous because the image has both nước tương and mắm tôm as possible salty dipping sauces. | P2: Triple đúng hướng vì thịt luộc thường ăn với nước chấm mặn, nhưng 'nước mắm' không phải đáp án/đồ chấm được nêu rõ trong ảnh. | P3: Không nên KEEP vì đáp án B quá chung, ảnh có cả mắm tôm và nước tương, còn triple dùng 'nước mắm' không được hỗ trợ trực tiếp."
P1,llm_review,10955,image001790,test,food_pairings,REVIEW,KEEP,low,external_knowledge_required;triple_not_image_grounded;visible_starch_conflict,"P1: Question correctly identifies the brown tôm rim thịt dish at lower right, and cơm trắng is the traditional staple pairing; choices are same-type starch options with only one best answer. | P2: Triple đúng và hữu ích: tôm rim thịt thường được ăn kèm cơm trắng trong bữa cơm gia đình Việt Nam, phù hợp với câu hỏi. | P3: Route to REVIEW vì đáp án dựa vào kiến thức truyền thống trong khi hình ảnh lại cho thấy cơm màu xanh, dễ gây nhầm giữa pairing thực tế và pairing mặc định."
P1,llm_review,194,image001288,test,ingredient_category,REVIEW,KEEP,low,incomplete_triples_used;missing_right_item_support;pass_disagreement;taxonomy_dependency,"P1: Question matches the image/layout; left of the dipping sauce is boiled leafy greens and the right-side opposite dish is pork/egg braise, so answer C is correct and choices are distinct. | P2: Các triple đúng và hỗ trợ món bên trái là rau lá, nhưng thiếu triple cho món đối diện bên phải là thịt kho trứng thuộc nhóm thịt đỏ. | P3: Route to REVIEW because triples only support the left leafy-vegetable dish, while the required right-side meat-red classification is unsupported and prior passes disagree."
P1,llm_review,199,image001289,test,ingredient_category,REVIEW,KEEP,low,ambiguous_category;category_mismatch;incomplete_triples;missing_red_meat_support;no_clean_correct_choice;no_correct_choice;pass_disagreement;unsupported_food_category,"P1: Question matches the image, but khoai mỡ is a tuber/starchy vegetable rather than clearly 'ngũ cốc', so gold B is ambiguous/likely incorrect and the choices omit a clean correct option. | P2: Triple về canh khoai mỡ đúng với ảnh, nhưng phân loại khoai mỡ là Ngũ Cốc không chính xác/không rõ và thiếu triple hỗ trợ thịt bò là thịt đỏ. | P3: Reject because the answer relies on the incorrect/ambiguous claim that khoai mỡ is ngũ cốc, while triples do not support the red-meat part."
P1,llm_review,408,image000016,test,ingredient_category,REVIEW,KEEP,low,irrelevant_or_insufficient_triples;multiple_plausible_choices;partial_support,"P1: Question matches the image and description; answer A correctly categorizes canh cua as seafood-based, pork as red meat, and mắm tôm as seafood-derived seasoning. | P2: Các triple về mắm tôm làm từ tôm và thuộc nhóm hải sản là đúng, liên quan đến chén gia vị bên phải đĩa thịt, nhưng chỉ hỗ trợ một phần câu hỏi. | P3: REVIEW vì canh cua rau mồng tơi có thể bị phân loại là hải sản hoặc rau củ, trong khi triples chỉ hỗ trợ mắm tôm chứ không hỗ trợ đầy đủ đáp án."
P1,llm_review,417,image000019,test,ingredient_category,REVIEW,KEEP,low,incomplete_support;missing_central_item_triple;pass_disagreement,"P1: Question matches the image and description: grilled meat surrounds the dipping bowls, boiled chicken is below, and both are terrestrial animal-based foods. | P2: Các triple đúng và liên quan đến gà luộc, nhưng chưa hỗ trợ món thịt nướng ở trung tâm nên chưa đủ để chứng minh đáp án D. | P3: REVIEW vì hai pass bất đồng và triples_used chỉ chứng minh gà luộc là thịt, chưa hỗ trợ món thịt nướng ở trung tâm để xác nhận đáp án D."
P1,llm_review,490,image000054,test,ingredient_category,REVIEW,KEEP,low,ambiguous_meat_category;ambiguous_visual_evidence;incomplete_support;incomplete_triples;pass_disagreement;unsupported_red_meat_claim,"P1: The orange ingredient is clearly shrimp/seafood, but the dark brown meat cannot be confidently identified as red meat from the image alone. | P2: Các triple đúng và liên quan đến nguyên liệu màu cam là tôm thuộc nhóm hải sản, nhưng chưa hỗ trợ phần nguyên liệu màu nâu sẫm thuộc nhóm thịt đỏ. | P3: The answer depends on identifying the dark brown meat as red meat, but this is visually ambiguous and unsupported by the triples."
P1,llm_review,576,image000100,test,ingredient_category,REVIEW,KEEP,low,ambiguous_reference;incomplete_triples_used;missing_support_for_second_food;unsupported_nutrition_claim;unsupported_second_food_category,"P1: Gold C is correct if the second dish is lạp xưởng, but the phrase 'món ăn đặt cạnh đĩa lạp xưởng' is ambiguous and could refer to another adjacent dish. | P2: Các triple về gà luộc thuộc nhóm thịt là đúng và liên quan, nhưng chưa có triple hỗ trợ món ở góc trên bên phải/lạp xưởng cũng thuộc nhóm thịt. | P3: Câu hỏi mơ hồ về món thứ hai và triples chỉ hỗ trợ gà luộc, chưa đủ chứng minh món cạnh/lạp xưởng thuộc nhóm thịt hay kết luận dư thừa đạm."
P1,llm_review,603,image000112,test,ingredient_category,REVIEW,KEEP,low,gold_answer_imprecise;missing_xoi_gac_support;no_exact_correct_choice;overgeneralized_category;overgeneralized_food_category;pass_disagreement;unsupported_triples,"P1: Xôi gấc là tinh bột, nhưng canh rau củ chủ yếu là rau củ/quả chứ không phải rau lá, nên đáp án B không chính xác. | P2: Triples only support the vegetable soup side and do not support xôi gấc as starch; 'Rau' -> 'Rau Lá' is too broad for canh rau củ. | P3: Không nên chấp nhận vì đáp án B gán canh rau củ thành rau lá không chính xác, triples thiếu hỗ trợ cho xôi gấc và hai pass trước không thống nhất."
P1,llm_review,678,image000157,test,ingredient_category,REVIEW,KEEP,low,answer_support_invalid;invalid_triples_used;missing_correct_choice;unsupported_food_fact;wrong_gold_answer;wrong_ingredient_category,"P1: The top-right dish is tofu with pineapple; its main ingredient is tofu/plant protein, not grains, and the choices lack a clear plant-protein option. | P2: Món trên bên phải là đậu hũ kho thơm; đậu hũ không phải ngũ cốc nên triple hỗ trợ đáp án A là sai. | P3: DROP vì đậu hũ không thuộc nhóm ngũ cốc và không có lựa chọn đúng phù hợp; triple hỗ trợ đáp án A là sai."
P1,llm_review,691,image000162,test,ingredient_category,REVIEW,KEEP,low,self_referential_ingredient;triples_used_needs_edit,"P1: Câu hỏi khớp ảnh và mô tả; món phía trên tô canh chua là cá chiên, thuộc nhóm hải sản, các lựa chọn cùng loại và chỉ có một đáp án đúng. | P2: Món phía trên tô canh chua là cá chiên, thuộc nhóm hải sản; chỉ triple hasIngredient cần sửa vì đang tự trỏ về tên món. | P3: Answer C is visually plausible, but triples_used contains a wrong self-referential ingredient fact, so route to REVIEW rather than silently keep."
